route_no,latitude,longitude
6430,34.0183583,-118.2829113
6430,34.018352,-118.283123
6431,34.01836,-118.28291
6431,34.01835,-118.28312
6431,34.0183583,-118.2829113
6431,34.018352,-118.283123
6432,34.01836,-118.28291
6432,34.01835,-118.28312
6432,34.0183583,-118.2829113
6432,34.018352,-118.283123
6433,34.01836,-118.28291
6433,34.01835,-118.28312
6433,34.0183583,-118.2829113
6433,34.018352,-118.283123
6434,34.01836,-118.28291
6434,34.01835,-118.28312
6434,34.0183583,-118.2829113
6434,34.018352,-118.283123
6435,34.01836,-118.28291
6435,34.01835,-118.28311
6435,34.01835,-118.28323
6435,34.01835,-118.28338
6435,34.01835,-118.28347
6435,34.0183583,-118.2829113
6435,34.0183532,-118.2834694
6436,34.01836,-118.28291
6436,34.01835,-118.28311
6436,34.01835,-118.28323
6436,34.01835,-118.28338
6436,34.0183583,-118.2829113
6436,34.0183534,-118.2833819
6437,34.01836,-118.28291
6437,34.01835,-118.28311
6437,34.01835,-118.28323
6437,34.0183583,-118.2829113
6437,34.0183527,-118.2832265
6438,34.01836,-118.28291
6438,34.01835,-118.28311
6438,34.0183583,-118.2829113
6438,34.0183523,-118.2831142
6439,34.01836,-118.28291
6439,34.01841,-118.28236
6439,34.0183583,-118.2829113
6439,34.0184121,-118.2823614
6440,34.01836,-118.28291
6440,34.01841,-118.28236
6440,34.01833,-118.28241
6440,34.0183583,-118.2829113
6440,34.0183348,-118.2824116
6441,34.01836,-118.28291
6441,34.01841,-118.28236
6441,34.0183583,-118.2829113
6441,34.0184121,-118.2823614
6442,34.01836,-118.28291
6442,34.01841,-118.28236
6442,34.0183583,-118.2829113
6442,34.0184121,-118.2823614
6443,34.01836,-118.28291
6443,34.01841,-118.28236
6443,34.0183583,-118.2829113
6443,34.0184121,-118.2823614
6444,34.01836,-118.28291
6444,34.01841,-118.28236
6444,34.0183583,-118.2829113
6444,34.0184121,-118.2823614
6445,34.01836,-118.28291
6445,34.01841,-118.28236
6445,34.0183583,-118.2829113
6445,34.0184121,-118.2823614
6446,34.01836,-118.28291
6446,34.01841,-118.28236
6446,34.0183583,-118.2829113
6446,34.0184121,-118.2823614
6447,34.01836,-118.28291
6447,34.01841,-118.28236
6447,34.0183583,-118.2829113
6447,34.0184121,-118.2823614
6448,34.01836,-118.28291
6448,34.01841,-118.28236
6448,34.0183583,-118.2829113
6448,34.0184121,-118.2823614
6449,34.01836,-118.28291
6449,34.01841,-118.28236
6449,34.0183583,-118.2829113
6449,34.0184121,-118.2823614
6450,34.01836,-118.28291
6450,34.01841,-118.28236
6450,34.0183581,-118.2829148
6450,34.0184121,-118.2823614
6451,34.01841,-118.28234
6451,34.01836,-118.28291
6451,34.01835,-118.28311
6451,34.01835,-118.28323
6451,34.01835,-118.28338
6451,34.01835,-118.28347
6451,34.01835,-118.28356
6451,34.01835,-118.28365
6451,34.01837,-118.28464
6451,34.01837,-118.28537
6451,34.01837,-118.28612
6451,34.01838,-118.28663
6451,34.01838,-118.28742
6451,34.01838,-118.28779
6451,34.01838,-118.28896
6451,34.01838,-118.28904
6451,34.01837,-118.28941
6451,34.01837,-118.28952
6451,34.01837,-118.29014
6451,34.01837,-118.29048
6451,34.01837,-118.29057
6451,34.01837,-118.29088
6451,34.01838,-118.29139
6451,34.0184143,-118.2823388
6451,34.0183789,-118.2913946
6452,34.01841,-118.28234
6452,34.01836,-118.28291
6452,34.01835,-118.28311
6452,34.01835,-118.28323
6452,34.01835,-118.28338
6452,34.01835,-118.28347
6452,34.01835,-118.28356
6452,34.01835,-118.28365
6452,34.01837,-118.28464
6452,34.01837,-118.28537
6452,34.01837,-118.28612
6452,34.01838,-118.28663
6452,34.01838,-118.28742
6452,34.01838,-118.28779
6452,34.01838,-118.28896
6452,34.01838,-118.28904
6452,34.01837,-118.28941
6452,34.01837,-118.28952
6452,34.01837,-118.29014
6452,34.01837,-118.29048
6452,34.01837,-118.29057
6452,34.01837,-118.29088
6452,34.0184143,-118.2823388
6452,34.0183737,-118.2908771
6453,34.01841,-118.28234
6453,34.01836,-118.28291
6453,34.01835,-118.28311
6453,34.01835,-118.28323
6453,34.01835,-118.28338
6453,34.01835,-118.28347
6453,34.01835,-118.28356
6453,34.01835,-118.28365
6453,34.01837,-118.28464
6453,34.01837,-118.28537
6453,34.01837,-118.28612
6453,34.01838,-118.28663
6453,34.01838,-118.28742
6453,34.01838,-118.28779
6453,34.01838,-118.28896
6453,34.01838,-118.28904
6453,34.01837,-118.28941
6453,34.01837,-118.28952
6453,34.01837,-118.29014
6453,34.01837,-118.29048
6453,34.01837,-118.29057
6453,34.0184143,-118.2823388
6453,34.0183707,-118.29057
6454,34.01841,-118.28234
6454,34.01836,-118.28291
6454,34.01835,-118.28311
6454,34.01835,-118.28323
6454,34.01835,-118.28338
6454,34.01835,-118.28347
6454,34.01835,-118.28356
6454,34.01835,-118.28365
6454,34.01837,-118.28464
6454,34.01837,-118.28537
6454,34.01837,-118.28612
6454,34.01838,-118.28663
6454,34.01838,-118.28742
6454,34.01838,-118.28779
6454,34.01838,-118.28896
6454,34.01838,-118.28904
6454,34.01837,-118.28941
6454,34.01837,-118.28952
6454,34.01837,-118.29014
6454,34.01837,-118.29048
6454,34.0184143,-118.2823388
6454,34.0183698,-118.2904791
6455,34.01841,-118.28234
6455,34.01836,-118.28291
6455,34.01835,-118.28311
6455,34.01835,-118.28323
6455,34.01835,-118.28338
6455,34.01835,-118.28347
6455,34.01835,-118.28356
6455,34.01835,-118.28365
6455,34.01837,-118.28464
6455,34.01837,-118.28537
6455,34.01837,-118.28612
6455,34.01838,-118.28663
6455,34.01838,-118.28742
6455,34.01838,-118.28779
6455,34.01838,-118.28896
6455,34.01838,-118.28904
6455,34.01837,-118.28941
6455,34.01837,-118.28952
6455,34.01837,-118.29014
6455,34.0184143,-118.2823388
6455,34.0183656,-118.2901367
6456,34.01841,-118.28234
6456,34.01836,-118.28291
6456,34.01835,-118.28311
6456,34.01835,-118.28323
6456,34.01835,-118.28338
6456,34.01835,-118.28347
6456,34.01835,-118.28356
6456,34.01835,-118.28365
6456,34.01837,-118.28464
6456,34.01837,-118.28537
6456,34.01837,-118.28612
6456,34.01838,-118.28663
6456,34.01838,-118.28742
6456,34.01838,-118.28779
6456,34.01838,-118.28896
6456,34.01838,-118.28904
6456,34.01837,-118.28941
6456,34.01837,-118.28952
6456,34.0184143,-118.2823388
6456,34.0183713,-118.2895205
6457,34.01841,-118.28234
6457,34.01836,-118.28291
6457,34.01835,-118.28311
6457,34.01835,-118.28323
6457,34.01835,-118.28338
6457,34.01835,-118.28347
6457,34.01835,-118.28356
6457,34.01835,-118.28365
6457,34.01837,-118.28464
6457,34.01837,-118.28537
6457,34.01837,-118.28612
6457,34.01838,-118.28663
6457,34.01838,-118.28742
6457,34.01838,-118.28779
6457,34.01838,-118.28896
6457,34.01838,-118.28904
6457,34.01837,-118.28941
6457,34.0184143,-118.2823388
6457,34.0183724,-118.2894062
6458,34.01841,-118.28234
6458,34.01836,-118.28291
6458,34.01835,-118.28311
6458,34.01835,-118.28323
6458,34.01835,-118.28338
6458,34.01835,-118.28347
6458,34.01835,-118.28356
6458,34.01835,-118.28365
6458,34.01837,-118.28464
6458,34.01837,-118.28537
6458,34.01837,-118.28612
6458,34.01838,-118.28663
6458,34.01838,-118.28742
6458,34.01838,-118.28779
6458,34.01838,-118.28896
6458,34.01838,-118.28904
6458,34.0184143,-118.2823388
6458,34.0183758,-118.2890447
6459,34.01841,-118.28234
6459,34.01836,-118.28291
6459,34.01835,-118.28311
6459,34.01835,-118.28323
6459,34.01835,-118.28338
6459,34.01835,-118.28347
6459,34.01835,-118.28356
6459,34.01835,-118.28365
6459,34.01837,-118.28464
6459,34.01837,-118.28537
6459,34.01837,-118.28612
6459,34.01838,-118.28663
6459,34.01838,-118.28742
6459,34.01838,-118.28779
6459,34.0184143,-118.2823388
6459,34.0183773,-118.2877897
6460,34.01841,-118.28234
6460,34.01836,-118.28291
6460,34.01835,-118.28311
6460,34.01835,-118.28323
6460,34.01835,-118.28338
6460,34.01835,-118.28347
6460,34.01835,-118.28356
6460,34.01835,-118.28365
6460,34.01837,-118.28464
6460,34.01837,-118.28537
6460,34.01837,-118.28612
6460,34.01838,-118.28663
6460,34.01838,-118.28742
6460,34.01838,-118.28779
6460,34.01838,-118.28896
6460,34.0184143,-118.2823388
6460,34.0183762,-118.2889573
6461,34.01841,-118.28234
6461,34.01836,-118.28291
6461,34.01835,-118.28311
6461,34.01835,-118.28323
6461,34.01835,-118.28338
6461,34.01835,-118.28347
6461,34.01835,-118.28356
6461,34.01835,-118.28365
6461,34.01837,-118.28464
6461,34.01837,-118.28537
6461,34.01837,-118.28612
6461,34.01838,-118.28663
6461,34.01838,-118.28742
6461,34.01838,-118.28779
6461,34.0184143,-118.2823388
6461,34.0183773,-118.2877897
6462,34.01841,-118.28234
6462,34.01836,-118.28291
6462,34.01835,-118.28311
6462,34.01835,-118.28323
6462,34.01835,-118.28338
6462,34.01835,-118.28347
6462,34.01835,-118.28356
6462,34.01835,-118.28365
6462,34.01837,-118.28464
6462,34.01837,-118.28537
6462,34.01837,-118.28612
6462,34.01838,-118.28663
6462,34.01838,-118.28743
6462,34.0184143,-118.2823388
6462,34.0183798,-118.2874265
6463,34.01841,-118.28234
6463,34.01836,-118.28291
6463,34.01835,-118.28311
6463,34.01835,-118.28323
6463,34.01835,-118.28338
6463,34.01835,-118.28347
6463,34.01835,-118.28356
6463,34.01835,-118.28365
6463,34.01837,-118.28464
6463,34.01837,-118.28537
6463,34.01837,-118.28612
6463,34.01838,-118.28663
6463,34.01838,-118.28743
6463,34.0184143,-118.2823388
6463,34.0183798,-118.2874265
6464,34.01841,-118.28234
6464,34.01836,-118.28291
6464,34.01835,-118.28311
6464,34.01835,-118.28323
6464,34.01835,-118.28338
6464,34.01835,-118.28347
6464,34.01835,-118.28356
6464,34.01835,-118.28365
6464,34.01837,-118.28464
6464,34.01837,-118.28537
6464,34.01837,-118.28612
6464,34.01838,-118.28663
6464,34.01838,-118.28743
6464,34.0184143,-118.2823388
6464,34.0183798,-118.2874265
6465,34.01841,-118.28234
6465,34.01836,-118.28291
6465,34.01835,-118.28311
6465,34.01835,-118.28323
6465,34.01835,-118.28338
6465,34.01835,-118.28347
6465,34.01835,-118.28356
6465,34.01835,-118.28365
6465,34.01837,-118.28464
6465,34.01837,-118.28537
6465,34.01837,-118.28612
6465,34.01838,-118.28663
6465,34.01838,-118.28743
6465,34.0184143,-118.2823388
6465,34.0183798,-118.2874265
6466,34.01841,-118.28234
6466,34.01836,-118.28291
6466,34.01835,-118.28311
6466,34.01835,-118.28323
6466,34.01835,-118.28338
6466,34.01835,-118.28347
6466,34.01835,-118.28356
6466,34.01835,-118.28365
6466,34.01837,-118.28464
6466,34.01837,-118.28537
6466,34.01837,-118.28612
6466,34.01838,-118.28663
6466,34.01838,-118.28743
6466,34.0184143,-118.2823388
6466,34.0183798,-118.2874265
6467,34.01841,-118.28234
6467,34.01836,-118.28291
6467,34.01835,-118.28311
6467,34.01835,-118.28323
6467,34.01835,-118.28338
6467,34.01835,-118.28347
6467,34.01835,-118.28356
6467,34.01835,-118.28365
6467,34.01837,-118.28464
6467,34.01837,-118.28537
6467,34.01837,-118.28612
6467,34.01838,-118.28663
6467,34.01838,-118.28743
6467,34.0184143,-118.2823388
6467,34.0183798,-118.2874265
6468,34.01841,-118.28234
6468,34.01836,-118.28291
6468,34.01835,-118.28311
6468,34.01835,-118.28323
6468,34.01835,-118.28338
6468,34.01835,-118.28347
6468,34.01835,-118.28356
6468,34.01835,-118.28365
6468,34.01837,-118.28464
6468,34.01837,-118.28537
6468,34.01837,-118.28612
6468,34.01838,-118.28663
6468,34.01838,-118.28743
6468,34.0184143,-118.2823388
6468,34.0183798,-118.2874265
6469,34.01841,-118.28234
6469,34.01836,-118.28291
6469,34.01835,-118.28311
6469,34.01835,-118.28323
6469,34.01835,-118.28338
6469,34.01835,-118.28347
6469,34.01835,-118.28356
6469,34.01835,-118.28365
6469,34.01837,-118.28464
6469,34.01837,-118.28537
6469,34.01837,-118.28612
6469,34.01838,-118.28663
6469,34.01838,-118.28743
6469,34.0184143,-118.2823388
6469,34.0183798,-118.2874265
6470,34.01841,-118.28234
6470,34.01836,-118.28291
6470,34.01835,-118.28311
6470,34.01835,-118.28323
6470,34.01835,-118.28338
6470,34.01835,-118.28347
6470,34.01835,-118.28356
6470,34.01835,-118.28365
6470,34.01837,-118.28464
6470,34.01837,-118.28537
6470,34.01837,-118.28612
6470,34.01838,-118.28663
6470,34.01838,-118.28743
6470,34.0184143,-118.2823388
6470,34.0183798,-118.2874265
6471,34.01841,-118.28234
6471,34.01836,-118.28291
6471,34.01835,-118.28311
6471,34.01835,-118.28323
6471,34.01835,-118.28338
6471,34.01835,-118.28347
6471,34.01835,-118.28356
6471,34.01835,-118.28365
6471,34.01837,-118.28464
6471,34.01837,-118.28537
6471,34.01837,-118.28612
6471,34.01838,-118.28663
6471,34.01838,-118.28743
6471,34.0184143,-118.2823388
6471,34.0183798,-118.2874265
6472,34.01841,-118.28234
6472,34.01836,-118.28291
6472,34.01835,-118.28311
6472,34.01835,-118.28323
6472,34.01835,-118.28338
6472,34.01835,-118.28347
6472,34.01835,-118.28356
6472,34.01835,-118.28365
6472,34.01837,-118.28464
6472,34.01837,-118.28537
6472,34.01837,-118.28612
6472,34.01838,-118.28663
6472,34.01838,-118.28743
6472,34.0184143,-118.2823388
6472,34.0183798,-118.2874265
6473,34.01841,-118.28234
6473,34.01836,-118.28291
6473,34.01835,-118.28311
6473,34.01835,-118.28323
6473,34.01835,-118.28338
6473,34.01835,-118.28347
6473,34.01835,-118.28356
6473,34.01835,-118.28365
6473,34.01837,-118.28464
6473,34.01837,-118.28537
6473,34.01837,-118.28612
6473,34.01838,-118.28663
6473,34.01838,-118.28743
6473,34.0184143,-118.2823388
6473,34.0183798,-118.2874265
6474,34.01841,-118.28234
6474,34.01836,-118.28291
6474,34.01835,-118.28311
6474,34.01835,-118.28323
6474,34.01835,-118.28338
6474,34.01835,-118.28347
6474,34.01835,-118.28356
6474,34.01835,-118.28365
6474,34.01837,-118.28464
6474,34.01837,-118.28537
6474,34.01837,-118.28612
6474,34.01838,-118.28663
6474,34.01838,-118.28742
6474,34.01838,-118.28779
6474,34.01838,-118.28896
6474,34.01838,-118.28904
6474,34.01837,-118.28941
6474,34.01837,-118.28952
6474,34.01837,-118.29014
6474,34.01837,-118.29048
6474,34.01837,-118.29057
6474,34.01837,-118.29088
6474,34.01838,-118.29139
6474,34.01838,-118.29146
6474,34.0184143,-118.2823388
6474,34.0183818,-118.2914598
6475,34.01841,-118.28233
6475,34.01841,-118.28223
6475,34.01842,-118.28213
6475,34.01842,-118.28208
6475,34.01843,-118.28202
6475,34.01843,-118.28195
6475,34.01844,-118.28183
6475,34.01846,-118.28111
6475,34.01846,-118.28107
6475,34.01846,-118.28098
6475,34.01846,-118.28066
6475,34.0184146,-118.2823323
6475,34.0184634,-118.2806642
6476,34.01841,-118.28234
6476,34.01836,-118.28291
6476,34.01835,-118.28311
6476,34.01835,-118.28323
6476,34.01835,-118.28338
6476,34.01835,-118.28347
6476,34.01835,-118.28356
6476,34.01835,-118.28365
6476,34.01837,-118.28464
6476,34.01837,-118.28534
6476,34.0184143,-118.2823388
6476,34.0183714,-118.2853411
6477,34.01841,-118.28234
6477,34.01836,-118.28291
6477,34.01835,-118.28311
6477,34.01835,-118.28323
6477,34.01835,-118.28338
6477,34.01835,-118.28347
6477,34.01835,-118.28356
6477,34.01835,-118.28365
6477,34.01837,-118.28464
6477,34.01837,-118.28534
6477,34.0184143,-118.2823388
6477,34.0183714,-118.2853411
6478,34.01841,-118.28234
6478,34.01836,-118.28291
6478,34.01835,-118.28312
6478,34.0184143,-118.2823388
6478,34.018352,-118.283123
6479,34.01841,-118.28234
6479,34.01836,-118.28291
6479,34.01835,-118.28312
6479,34.0184143,-118.2823388
6479,34.018352,-118.283123
6480,34.0184,-118.28237
6480,34.01889,-118.28205
6480,34.01907,-118.28194
6480,34.01926,-118.28182
6480,34.01932,-118.28178
6480,34.01967,-118.28155
6480,34.0183954,-118.2823721
6480,34.0196727,-118.2815495
6481,34.0184,-118.28237
6481,34.01889,-118.28205
6481,34.01907,-118.28194
6481,34.01926,-118.28182
6481,34.01932,-118.28178
6481,34.01967,-118.28155
6481,34.0183954,-118.2823721
6481,34.0196727,-118.2815495
6482,34.0184,-118.28237
6482,34.01889,-118.28205
6482,34.01907,-118.28194
6482,34.01926,-118.28182
6482,34.01932,-118.28178
6482,34.01967,-118.28155
6482,34.0183954,-118.2823721
6482,34.0196727,-118.2815495
6483,34.0184,-118.28237
6483,34.01889,-118.28205
6483,34.01907,-118.28194
6483,34.01926,-118.28182
6483,34.01932,-118.28178
6483,34.01967,-118.28155
6483,34.0183954,-118.2823721
6483,34.0196727,-118.2815495
6484,34.0184,-118.28237
6484,34.01889,-118.28205
6484,34.01907,-118.28194
6484,34.01926,-118.28182
6484,34.01932,-118.28178
6484,34.01967,-118.28155
6484,34.0183954,-118.2823721
6484,34.0196727,-118.2815495
6485,34.0184,-118.28237
6485,34.01889,-118.28205
6485,34.01907,-118.28194
6485,34.01926,-118.28182
6485,34.01932,-118.28178
6485,34.01967,-118.28155
6485,34.0183954,-118.2823721
6485,34.0196727,-118.2815495
6486,34.0184,-118.28237
6486,34.01889,-118.28205
6486,34.01907,-118.28194
6486,34.01926,-118.28182
6486,34.01932,-118.28178
6486,34.01967,-118.28155
6486,34.0183954,-118.2823721
6486,34.0196727,-118.2815495
6487,34.0184,-118.28237
6487,34.01889,-118.28205
6487,34.01907,-118.28194
6487,34.01926,-118.28182
6487,34.01932,-118.28178
6487,34.01967,-118.28155
6487,34.0183954,-118.2823721
6487,34.0196727,-118.2815495
6488,34.0184,-118.28237
6488,34.01889,-118.28205
6488,34.01907,-118.28194
6488,34.01926,-118.28182
6488,34.01932,-118.28178
6488,34.01967,-118.28155
6488,34.0183954,-118.2823721
6488,34.0196727,-118.2815495
6489,34.01841,-118.28234
6489,34.01836,-118.28291
6489,34.01835,-118.28312
6489,34.0184143,-118.2823388
6489,34.018352,-118.283123
6490,34.01841,-118.28234
6490,34.01836,-118.28291
6490,34.01835,-118.28312
6490,34.0184143,-118.2823388
6490,34.018352,-118.283123
6491,34.01841,-118.28234
6491,34.01836,-118.28291
6491,34.01835,-118.28312
6491,34.0184143,-118.2823388
6491,34.018352,-118.283123
6492,34.01841,-118.28234
6492,34.01836,-118.28291
6492,34.01835,-118.28312
6492,34.0184143,-118.2823388
6492,34.018352,-118.283123
6493,34.01841,-118.28234
6493,34.01836,-118.28291
6493,34.01835,-118.28312
6493,34.0184143,-118.2823388
6493,34.018352,-118.283123
6494,34.01841,-118.28234
6494,34.01836,-118.28291
6494,34.01835,-118.28312
6494,34.0184143,-118.2823388
6494,34.018352,-118.283123
6495,34.01841,-118.28234
6495,34.01836,-118.28291
6495,34.01835,-118.28312
6495,34.0184143,-118.2823388
6495,34.018352,-118.283123
6496,34.01841,-118.28234
6496,34.01836,-118.28291
6496,34.01835,-118.28311
6496,34.01835,-118.28323
6496,34.01835,-118.28338
6496,34.01835,-118.28347
6496,34.01835,-118.28356
6496,34.01835,-118.28365
6496,34.01837,-118.28464
6496,34.01837,-118.28534
6496,34.0184143,-118.2823388
6496,34.0183714,-118.2853411
6497,34.01841,-118.28234
6497,34.01836,-118.28291
6497,34.01835,-118.28311
6497,34.01835,-118.28323
6497,34.01835,-118.28338
6497,34.01835,-118.28347
6497,34.01835,-118.28356
6497,34.01835,-118.28365
6497,34.01837,-118.28464
6497,34.01837,-118.28534
6497,34.0184143,-118.2823388
6497,34.0183714,-118.2853411
6498,34.01841,-118.28234
6498,34.01836,-118.28291
6498,34.01835,-118.28311
6498,34.01835,-118.28323
6498,34.01835,-118.28338
6498,34.01835,-118.28347
6498,34.01835,-118.28356
6498,34.01835,-118.28365
6498,34.01837,-118.28464
6498,34.01837,-118.28534
6498,34.0184143,-118.2823388
6498,34.0183714,-118.2853411
6499,34.01841,-118.28234
6499,34.01836,-118.28291
6499,34.01835,-118.28311
6499,34.01835,-118.28323
6499,34.01835,-118.28338
6499,34.01835,-118.28347
6499,34.01835,-118.28356
6499,34.01835,-118.28365
6499,34.01837,-118.28464
6499,34.01837,-118.28534
6499,34.0184143,-118.2823388
6499,34.0183714,-118.2853411
6500,34.01841,-118.28234
6500,34.01836,-118.28291
6500,34.01835,-118.28311
6500,34.01835,-118.28323
6500,34.01835,-118.28338
6500,34.01835,-118.28347
6500,34.01835,-118.28356
6500,34.01835,-118.28365
6500,34.01837,-118.28464
6500,34.01837,-118.28534
6500,34.0184143,-118.2823388
6500,34.0183714,-118.2853411
6501,34.01841,-118.28234
6501,34.01836,-118.28291
6501,34.01835,-118.28311
6501,34.01835,-118.28323
6501,34.01835,-118.28338
6501,34.01835,-118.28347
6501,34.01835,-118.28356
6501,34.01835,-118.28365
6501,34.01837,-118.28464
6501,34.01837,-118.28534
6501,34.0184143,-118.2823388
6501,34.0183714,-118.2853411
6502,34.01841,-118.28234
6502,34.01836,-118.28291
6502,34.01835,-118.28311
6502,34.01835,-118.28323
6502,34.01835,-118.28338
6502,34.01835,-118.28347
6502,34.01835,-118.28356
6502,34.01835,-118.28365
6502,34.01837,-118.28464
6502,34.01837,-118.28534
6502,34.0184143,-118.2823388
6502,34.0183714,-118.2853411
6503,34.01841,-118.28234
6503,34.01836,-118.28291
6503,34.01835,-118.28311
6503,34.01835,-118.28323
6503,34.01835,-118.28338
6503,34.01835,-118.28347
6503,34.01835,-118.28356
6503,34.01835,-118.28365
6503,34.01837,-118.28464
6503,34.01837,-118.28534
6503,34.0184143,-118.2823388
6503,34.0183714,-118.2853411
6504,34.01841,-118.28234
6504,34.01836,-118.28291
6504,34.01835,-118.28311
6504,34.01835,-118.28323
6504,34.01835,-118.28338
6504,34.01835,-118.28347
6504,34.01835,-118.28356
6504,34.01835,-118.28365
6504,34.01837,-118.28464
6504,34.01837,-118.28534
6504,34.0184143,-118.2823388
6504,34.0183714,-118.2853411
6505,34.01841,-118.28234
6505,34.01836,-118.28291
6505,34.01835,-118.28311
6505,34.01835,-118.28323
6505,34.01835,-118.28338
6505,34.01835,-118.28347
6505,34.01835,-118.28356
6505,34.01835,-118.28365
6505,34.01837,-118.28464
6505,34.01837,-118.28534
6505,34.0184143,-118.2823388
6505,34.0183714,-118.2853411
6506,34.01841,-118.28234
6506,34.01836,-118.28291
6506,34.01835,-118.28311
6506,34.01835,-118.28323
6506,34.01835,-118.28338
6506,34.01835,-118.28347
6506,34.01835,-118.28356
6506,34.01835,-118.28365
6506,34.01837,-118.28464
6506,34.01837,-118.28534
6506,34.0184143,-118.2823388
6506,34.0183714,-118.2853411
6507,34.01841,-118.28234
6507,34.01836,-118.28291
6507,34.01835,-118.28311
6507,34.01835,-118.28323
6507,34.01835,-118.28338
6507,34.01835,-118.28347
6507,34.01835,-118.28356
6507,34.01835,-118.28365
6507,34.01837,-118.28464
6507,34.01837,-118.28534
6507,34.0184143,-118.2823388
6507,34.0183714,-118.2853411
6508,34.01841,-118.28234
6508,34.01836,-118.28291
6508,34.01835,-118.28311
6508,34.01835,-118.28323
6508,34.01835,-118.28338
6508,34.01835,-118.28347
6508,34.01835,-118.28356
6508,34.01835,-118.28365
6508,34.01837,-118.28464
6508,34.01837,-118.28534
6508,34.0184143,-118.2823388
6508,34.0183714,-118.2853411
6509,34.01841,-118.28234
6509,34.01836,-118.28291
6509,34.01835,-118.28311
6509,34.01835,-118.28323
6509,34.01835,-118.28338
6509,34.01835,-118.28347
6509,34.01835,-118.28356
6509,34.01835,-118.28365
6509,34.01837,-118.28464
6509,34.01837,-118.28534
6509,34.0184143,-118.2823388
6509,34.0183714,-118.2853411
6510,34.01841,-118.28234
6510,34.01836,-118.28291
6510,34.01835,-118.28311
6510,34.01835,-118.28323
6510,34.01835,-118.28338
6510,34.01835,-118.28347
6510,34.01835,-118.28356
6510,34.01835,-118.28365
6510,34.01837,-118.28464
6510,34.01837,-118.28534
6510,34.0184143,-118.2823388
6510,34.0183714,-118.2853411
6511,34.01841,-118.28234
6511,34.01836,-118.28291
6511,34.01835,-118.28312
6511,34.0184143,-118.2823388
6511,34.018352,-118.283123
6512,34.01841,-118.28234
6512,34.01836,-118.28291
6512,34.01835,-118.28312
6512,34.0184143,-118.2823388
6512,34.018352,-118.283123
6513,34.01841,-118.28234
6513,34.01836,-118.28291
6513,34.01835,-118.28312
6513,34.0184143,-118.2823388
6513,34.018352,-118.283123
6514,34.01841,-118.28234
6514,34.01836,-118.28291
6514,34.01835,-118.28312
6514,34.0184143,-118.2823388
6514,34.018352,-118.283123
6515,34.01841,-118.28234
6515,34.01836,-118.28291
6515,34.01835,-118.28312
6515,34.0184143,-118.2823388
6515,34.018352,-118.283123
6516,34.01841,-118.28234
6516,34.01836,-118.28291
6516,34.01835,-118.28312
6516,34.0184143,-118.2823388
6516,34.018352,-118.283123
6517,34.01841,-118.28234
6517,34.01836,-118.28291
6517,34.01835,-118.28312
6517,34.0184143,-118.2823388
6517,34.018352,-118.283123
6518,34.01841,-118.28234
6518,34.01836,-118.28291
6518,34.01835,-118.28312
6518,34.0184143,-118.2823388
6518,34.018352,-118.283123
6519,34.01841,-118.28234
6519,34.01836,-118.28291
6519,34.01835,-118.28312
6519,34.0184143,-118.2823388
6519,34.018352,-118.283123
6520,34.01841,-118.28234
6520,34.01836,-118.28291
6520,34.01835,-118.28312
6520,34.0184143,-118.2823388
6520,34.018352,-118.283123
6521,34.01841,-118.28234
6521,34.01836,-118.28291
6521,34.01835,-118.28311
6521,34.01835,-118.28323
6521,34.01835,-118.28338
6521,34.01835,-118.28347
6521,34.0184143,-118.2823388
6521,34.0183532,-118.2834694
6522,34.01841,-118.28234
6522,34.01836,-118.28291
6522,34.01835,-118.28311
6522,34.01835,-118.28323
6522,34.01835,-118.28338
6522,34.0184143,-118.2823388
6522,34.0183534,-118.2833819
6523,34.01841,-118.28234
6523,34.01836,-118.28291
6523,34.01835,-118.28311
6523,34.01835,-118.28323
6523,34.0184143,-118.2823388
6523,34.0183527,-118.2832265
6524,34.01841,-118.28234
6524,34.01836,-118.28291
6524,34.01835,-118.28311
6524,34.0184143,-118.2823388
6524,34.0183523,-118.2831142
6525,34.01841,-118.28234
6525,34.01836,-118.28291
6525,34.0184143,-118.2823388
6525,34.0183583,-118.282913
6526,34.0184,-118.28237
6526,34.01837,-118.28239
6526,34.0183957,-118.2823719
6526,34.0183729,-118.2823867
6527,34.0184,-118.28237
6527,34.01889,-118.28205
6527,34.0183954,-118.2823721
6527,34.0188924,-118.2820547
6528,34.0184,-118.28237
6528,34.01889,-118.28205
6528,34.01907,-118.28194
6528,34.0183954,-118.2823721
6528,34.0190661,-118.2819445
6529,34.0184,-118.28237
6529,34.01889,-118.28205
6529,34.01907,-118.28194
6529,34.0183954,-118.2823721
6529,34.0190661,-118.2819445
6530,34.0184,-118.28237
6530,34.01889,-118.28205
6530,34.01907,-118.28194
6530,34.01926,-118.28182
6530,34.01932,-118.28178
6530,34.0183954,-118.2823721
6530,34.0193156,-118.281785
6531,34.0184,-118.28237
6531,34.01889,-118.28205
6531,34.01907,-118.28194
6531,34.01926,-118.28182
6531,34.01932,-118.28178
6531,34.0183954,-118.2823721
6531,34.0193156,-118.281785
6532,34.0184,-118.28237
6532,34.01889,-118.28205
6532,34.01907,-118.28194
6532,34.01926,-118.28182
6532,34.01932,-118.28178
6532,34.01967,-118.28155
6532,34.02042,-118.28108
6532,34.0183954,-118.2823721
6532,34.0204186,-118.2810822
6533,34.0184,-118.28237
6533,34.01889,-118.28205
